"CustomerKey","Recency","Frequency","Monetary","R_Score","F_Score","M_Score","RFM_Score","CLV_TotalRevenue","FirstPurchase","LastPurchase","NumOrders","AvgOrderValue","LifespanDays","LifespanMonths","MonthlyValue","CLV_Quintile","CLV_Segment"
25842,243,1,27.28,2,4,1,241,27.28,2016-05-02,2016-05-02,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25843,189,1,27.28,3,4,1,341,27.28,2016-06-25,2016-06-25,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25844,323,1,24.99,1,4,1,141,24.99,2016-02-12,2016-02-12,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
25846,103,1,64.97,4,4,2,442,64.97,2016-09-19,2016-09-19,1,64.97,0,0,64.97,2,"Lower-Mid"
25847,97,1,24.99,4,4,1,441,24.99,2016-09-25,2016-09-25,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
25848,265,1,27.28,2,4,1,241,27.28,2016-04-10,2016-04-10,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25849,325,1,35.23,1,4,1,141,35.23,2016-02-10,2016-02-10,1,35.23,0,0,35.23,1,"Bottom 20% (Low CLV)"
25851,25,1,24.99,5,4,1,541,24.99,2016-12-06,2016-12-06,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
25852,219,1,29.98,2,4,1,241,29.98,2016-05-26,2016-05-26,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
25853,4,1,27.28,5,4,1,541,27.28,2016-12-27,2016-12-27,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25854,210,1,27.28,2,4,1,241,27.28,2016-06-04,2016-06-04,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25855,306,1,40.22,1,4,2,142,40.22,2016-02-29,2016-02-29,1,40.22,0,0,40.22,2,"Lower-Mid"
25856,13,1,750.3,5,4,4,544,750.3,2016-12-18,2016-12-18,1,750.3,0,0,750.3,4,"Upper-Mid"
25857,1074,1,3399.99,1,4,5,145,3399.99,2014-01-22,2014-01-22,1,3399.99,0,0,3399.99,5,"Top 20% (High CLV)"
25859,198,1,64.97,2,4,2,242,64.97,2016-06-16,2016-06-16,1,64.97,0,0,64.97,2,"Lower-Mid"
25860,93,1,27.28,4,4,1,441,27.28,2016-09-29,2016-09-29,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25861,1087,1,3399.99,1,4,5,145,3399.99,2014-01-09,2014-01-09,1,3399.99,0,0,3399.99,5,"Top 20% (High CLV)"
25862,127,1,64.97,3,4,2,342,64.97,2016-08-26,2016-08-26,1,64.97,0,0,64.97,2,"Lower-Mid"
25863,157,2,4631.11,3,5,5,355,4631.11,2014-01-01,2016-07-27,2,2315.555,938,30.8147174770039,150.28890021322,5,"Top 20% (High CLV)"
25865,175,2,4643.83,3,5,5,355,4643.83,2014-01-22,2016-07-09,2,2321.915,899,29.5335085413929,157.239360622914,5,"Top 20% (High CLV)"
25866,146,2,4603.82,3,5,5,355,4603.82,2014-01-27,2016-08-07,2,2301.91,923,30.3219448094612,151.831290140845,5,"Top 20% (High CLV)"
25867,184,2,5784.06,3,5,5,355,5784.06,2014-02-28,2016-06-30,2,2892.03,853,28.0223390275953,206.408893786635,5,"Top 20% (High CLV)"
25868,207,2,5798.04,2,5,5,255,5798.04,2014-02-24,2016-06-07,2,2899.02,834,27.3981603153745,211.621507913669,5,"Top 20% (High CLV)"
25869,133,1,79.97,3,4,3,343,79.97,2016-08-20,2016-08-20,1,79.97,0,0,79.97,3,"Middle"
25870,208,1,37.93,2,4,2,242,37.93,2016-06-06,2016-06-06,1,37.93,0,0,37.93,2,"Lower-Mid"
25871,113,1,64.97,4,4,2,442,64.97,2016-09-09,2016-09-09,1,64.97,0,0,64.97,2,"Lower-Mid"
25872,188,2,5819.05,3,5,5,355,5819.05,2014-02-15,2016-06-26,2,2909.525,862,28.3180026281209,205.489422273782,5,"Top 20% (High CLV)"
25874,53,1,34.89,5,4,1,541,34.89,2016-11-08,2016-11-08,1,34.89,0,0,34.89,1,"Bottom 20% (Low CLV)"
25876,134,2,4629.07,3,5,5,355,4629.07,2014-02-21,2016-08-19,2,2314.535,910,29.8948751642576,154.844934945055,5,"Top 20% (High CLV)"
25878,135,2,4649.83,3,5,5,355,4649.83,2014-02-26,2016-08-18,2,2324.915,904,29.6977660972405,156.571709292035,5,"Top 20% (High CLV)"
25879,135,2,4658.82,3,5,5,355,4658.82,2014-03-17,2016-08-18,2,2329.41,885,29.0735873850197,160.242351186441,5,"Top 20% (High CLV)"
25880,96,1,32.27,4,4,1,441,32.27,2016-09-26,2016-09-26,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
25882,215,1,64.97,2,4,2,242,64.97,2016-05-30,2016-05-30,1,64.97,0,0,64.97,2,"Lower-Mid"
25886,136,2,4673.31,3,5,5,355,4673.31,2014-03-21,2016-08-17,2,2336.655,880,28.9093298291721,161.654041363636,5,"Top 20% (High CLV)"
25887,132,2,4673.31,3,5,5,355,4673.31,2014-03-04,2016-08-21,2,2336.655,901,29.5992115637319,157.886300110988,5,"Top 20% (High CLV)"
25888,152,2,4623.82,3,5,5,355,4623.82,2014-03-09,2016-08-01,2,2311.91,876,28.7779237844941,160.672466666667,5,"Top 20% (High CLV)"
25889,134,2,4651.11,3,5,5,355,4651.11,2014-03-12,2016-08-19,2,2325.555,891,29.2706964520368,158.899874747475,5,"Top 20% (High CLV)"
25890,316,1,24.99,1,4,1,141,24.99,2016-02-19,2016-02-19,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
25891,200,2,5759.06,2,5,5,255,5759.06,2014-04-30,2016-06-14,2,2879.53,776,25.4927726675427,225.909518556701,5,"Top 20% (High CLV)"
25893,247,1,24.99,2,4,1,241,24.99,2016-04-28,2016-04-28,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
25894,157,1,49.48,3,4,2,342,49.48,2016-07-27,2016-07-27,1,49.48,0,0,49.48,2,"Lower-Mid"
25895,143,2,4649.83,3,5,5,355,4649.83,2014-04-05,2016-08-10,2,2324.915,858,28.1865965834428,164.965996736597,5,"Top 20% (High CLV)"
25896,187,1,121.57,3,4,3,343,121.57,2016-06-27,2016-06-27,1,121.57,0,0,121.57,3,"Middle"
25897,79,1,32.6,4,4,1,441,32.6,2016-10-13,2016-10-13,1,32.6,0,0,32.6,1,"Bottom 20% (Low CLV)"
25898,176,1,38.88,3,4,2,342,38.88,2016-07-08,2016-07-08,1,38.88,0,0,38.88,2,"Lower-Mid"
25899,294,1,71.58,1,4,2,142,71.58,2016-03-12,2016-03-12,1,71.58,0,0,71.58,2,"Lower-Mid"
25900,226,1,41.59,2,4,2,242,41.59,2016-05-19,2016-05-19,1,41.59,0,0,41.59,2,"Lower-Mid"
25901,207,2,5793.05,2,5,5,255,5793.05,2014-04-13,2016-06-07,2,2896.525,786,25.8212877792378,224.351707379135,5,"Top 20% (High CLV)"
25902,309,1,64.97,1,4,2,142,64.97,2016-02-26,2016-02-26,1,64.97,0,0,64.97,2,"Lower-Mid"
25903,207,2,5773.04,2,5,5,255,5773.04,2014-04-11,2016-06-07,2,2886.52,788,25.8869908015769,223.009311675127,5,"Top 20% (High CLV)"
25904,27,1,89.46,5,4,3,543,89.46,2016-12-04,2016-12-04,1,89.46,0,0,89.46,3,"Middle"
25905,114,2,4598.83,4,5,5,455,4598.83,2014-04-06,2016-09-08,2,2299.415,886,29.1064388961892,158.00043476298,5,"Top 20% (High CLV)"
25909,110,2,4658.81,4,5,5,455,4658.81,2014-05-24,2016-09-12,2,2329.405,842,27.6609724047306,168.425387648456,5,"Top 20% (High CLV)"
25910,112,2,4623.83,4,5,5,455,4623.83,2014-05-28,2016-09-10,2,2311.915,836,27.4638633377135,168.36050861244,5,"Top 20% (High CLV)"
25914,125,1,37.93,4,4,2,442,37.93,2016-08-28,2016-08-28,1,37.93,0,0,37.93,2,"Lower-Mid"
25915,63,1,42.97,4,4,2,442,42.97,2016-10-29,2016-10-29,1,42.97,0,0,42.97,2,"Lower-Mid"
25916,103,2,4649.83,4,5,5,455,4649.83,2014-05-13,2016-09-19,2,2324.915,860,28.2522996057819,164.582354883721,5,"Top 20% (High CLV)"
25917,101,2,4699.82,4,5,5,455,4699.82,2014-05-01,2016-09-21,2,2349.91,874,28.7122207621551,163.687094736842,5,"Top 20% (High CLV)"
25924,159,2,5819.05,3,5,5,355,5819.05,2014-05-13,2016-07-25,2,2909.525,804,26.4126149802891,220.313286069652,5,"Top 20% (High CLV)"
25929,263,1,27.28,2,4,1,241,27.28,2016-04-12,2016-04-12,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25930,207,1,29.98,2,4,1,241,29.98,2016-06-07,2016-06-07,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
25931,159,1,27.28,3,4,1,341,27.28,2016-07-25,2016-07-25,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25933,124,1,49.48,4,4,2,442,49.48,2016-08-29,2016-08-29,1,49.48,0,0,49.48,2,"Lower-Mid"
25942,100,2,4598.83,4,5,5,455,4598.83,2014-05-16,2016-09-22,2,2299.415,860,28.2522996057819,162.777192093023,5,"Top 20% (High CLV)"
25943,171,2,5808.03,3,5,5,355,5808.03,2014-06-13,2016-07-13,2,2904.015,761,25,232.3212,5,"Top 20% (High CLV)"
25950,11,1,54.25,5,4,2,542,54.25,2016-12-20,2016-12-20,1,54.25,0,0,54.25,2,"Lower-Mid"
25951,92,2,4703.31,4,5,5,455,4703.31,2014-06-13,2016-09-30,2,2351.655,840,27.5952693823916,170.438995714286,5,"Top 20% (High CLV)"
25952,109,2,4598.83,4,5,5,455,4598.83,2014-06-05,2016-09-13,2,2299.415,831,27.299605781866,168.457743922984,5,"Top 20% (High CLV)"
25953,277,1,59.98,1,4,2,142,59.98,2016-03-29,2016-03-29,1,59.98,0,0,59.98,2,"Lower-Mid"
25954,217,1,27.28,2,4,1,241,27.28,2016-05-28,2016-05-28,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25955,113,2,4643.83,4,5,5,455,4643.83,2014-06-20,2016-09-09,2,2321.915,812,26.6754270696452,174.086434975369,5,"Top 20% (High CLV)"
25956,156,1,24.99,3,4,1,341,24.99,2016-07-28,2016-07-28,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
25957,198,1,89.46,2,4,3,243,89.46,2016-06-16,2016-06-16,1,89.46,0,0,89.46,3,"Middle"
25959,265,1,27.28,2,4,1,241,27.28,2016-04-10,2016-04-10,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25962,176,2,5819.05,3,5,5,355,5819.05,2014-06-30,2016-07-08,2,2909.525,739,24.2772667542707,239.691315290934,5,"Top 20% (High CLV)"
25964,102,2,4649.83,4,5,5,455,4649.83,2014-06-13,2016-09-20,2,2324.915,830,27.2667542706965,170.531114698795,5,"Top 20% (High CLV)"
25965,230,1,32.27,2,4,1,241,32.27,2016-05-15,2016-05-15,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
25966,176,1,27.28,3,4,1,341,27.28,2016-07-08,2016-07-08,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
25967,182,1,29.98,3,4,1,341,29.98,2016-07-02,2016-07-02,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
25968,40,1,24.99,5,4,1,541,24.99,2016-11-21,2016-11-21,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
25969,75,2,4649.83,4,5,5,455,4649.83,2014-06-15,2016-10-17,2,2324.915,855,28.0880420499343,165.544824795322,5,"Top 20% (High CLV)"
25970,66,2,4603.82,4,5,5,455,4603.82,2014-06-26,2016-10-26,2,2301.91,853,28.0223390275953,164.291067760844,5,"Top 20% (High CLV)"
25972,162,2,5780.99,3,5,5,355,5780.99,2014-06-03,2016-07-22,2,2890.495,780,25.6241787122208,225.606840512821,5,"Top 20% (High CLV)"
25973,174,2,5793.05,3,5,5,355,5793.05,2014-06-04,2016-07-10,2,2896.525,767,25.1971090670171,229.909311603651,5,"Top 20% (High CLV)"
25974,163,2,5819.05,3,5,5,355,5819.05,2014-06-21,2016-07-21,2,2909.525,761,25,232.762,5,"Top 20% (High CLV)"
25975,167,2,5807.03,3,5,5,355,5807.03,2014-06-03,2016-07-17,2,2903.515,775,25.4599211563732,228.085152516129,5,"Top 20% (High CLV)"
25976,159,2,5759.06,3,5,5,355,5759.06,2014-06-15,2016-07-25,2,2879.53,771,25.3285151116951,227.374560830091,5,"Top 20% (High CLV)"
25977,86,2,4624.83,4,5,5,455,4624.83,2014-07-03,2016-10-06,2,2312.415,826,27.1353482260184,170.435623728814,5,"Top 20% (High CLV)"
25978,162,2,5813.05,3,5,5,355,5813.05,2014-07-15,2016-07-22,2,2906.525,738,24.2444152431012,239.768620596206,5,"Top 20% (High CLV)"
25979,171,2,5784.06,3,5,5,355,5784.06,2014-07-11,2016-07-13,2,2892.03,733,24.0801576872536,240.200254297408,5,"Top 20% (High CLV)"
25980,174,2,5819.05,3,5,5,355,5819.05,2014-07-14,2016-07-10,2,2909.525,727,23.8830486202365,243.647705639615,5,"Top 20% (High CLV)"
25982,164,2,5819.05,3,5,5,355,5819.05,2014-07-24,2016-07-20,2,2909.525,727,23.8830486202365,243.647705639615,5,"Top 20% (High CLV)"
25983,141,1,29.98,3,4,1,341,29.98,2016-08-12,2016-08-12,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
25984,90,2,4624.83,4,5,5,455,4624.83,2014-07-08,2016-10-02,2,2312.415,817,26.8396846254928,172.31312753978,5,"Top 20% (High CLV)"
25985,66,2,4658.81,4,5,5,455,4658.81,2014-07-11,2016-10-26,2,2329.405,838,27.5295663600526,169.229327446301,5,"Top 20% (High CLV)"
25986,86,2,4624.83,4,5,5,455,4624.83,2014-08-07,2016-10-06,2,2312.415,791,25.9855453350854,177.97702300885,5,"Top 20% (High CLV)"
25987,66,2,4639.83,4,5,5,455,4639.83,2014-08-10,2016-10-26,2,2319.915,808,26.5440210249671,174.797555940594,5,"Top 20% (High CLV)"
25988,130,1,64.97,3,4,2,342,64.97,2016-08-23,2016-08-23,1,64.97,0,0,64.97,2,"Lower-Mid"
25990,172,2,5847.04,3,5,5,355,5847.04,2014-08-16,2016-07-12,2,2923.52,696,22.8646517739816,255.723990804598,5,"Top 20% (High CLV)"
25993,87,2,4648.31,4,5,5,455,4648.31,2014-08-26,2016-10-05,2,2324.155,771,25.3285151116951,183.52082542153,5,"Top 20% (High CLV)"
25994,84,2,4626.11,4,5,5,455,4626.11,2014-08-05,2016-10-08,2,2313.055,795,26.1169513797635,177.130551446541,5,"Top 20% (High CLV)"
25996,62,2,4598.83,4,5,5,455,4598.83,2014-08-28,2016-10-30,2,2299.415,794,26.084099868594,176.307789924433,5,"Top 20% (High CLV)"
25997,64,2,4623.83,4,5,5,455,4623.83,2014-09-11,2016-10-28,2,2311.915,778,25.5584756898817,180.911806169666,5,"Top 20% (High CLV)"
25998,56,2,4649.83,5,5,5,555,4649.83,2014-09-17,2016-11-05,2,2324.915,780,25.6241787122208,181.462596410256,5,"Top 20% (High CLV)"
26000,211,1,32.27,2,4,1,241,32.27,2016-06-03,2016-06-03,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26001,51,2,4673.31,5,5,5,555,4673.31,2014-09-26,2016-11-10,2,2336.655,776,25.4927726675427,183.319015979381,5,"Top 20% (High CLV)"
26002,55,2,4699.31,5,5,5,555,4699.31,2014-09-30,2016-11-06,2,2349.655,768,25.2299605781866,186.259109895833,5,"Top 20% (High CLV)"
26003,54,2,4648.31,5,5,5,555,4648.31,2014-09-13,2016-11-07,2,2324.155,786,25.8212877792378,180.018519592875,5,"Top 20% (High CLV)"
26004,55,2,4698.81,5,5,5,555,4698.81,2014-09-14,2016-11-06,2,2349.405,784,25.7555847568988,182.438490306122,5,"Top 20% (High CLV)"
26005,31,2,4623.83,5,5,5,555,4623.83,2014-09-17,2016-11-30,2,2311.915,805,26.4454664914586,174.843956770186,5,"Top 20% (High CLV)"
26006,33,1,24.99,5,4,1,541,24.99,2016-11-28,2016-11-28,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26007,205,1,24.99,2,4,1,241,24.99,2016-06-09,2016-06-09,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26009,1,1,40.22,5,4,2,542,40.22,2016-12-30,2016-12-30,1,40.22,0,0,40.22,2,"Lower-Mid"
26010,303,1,24.99,1,4,1,141,24.99,2016-03-03,2016-03-03,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26011,154,2,5768.05,3,5,5,355,5768.05,2014-09-08,2016-07-30,2,2884.025,691,22.700394218134,254.094706222865,5,"Top 20% (High CLV)"
26012,178,2,5794.05,3,5,5,355,5794.05,2014-10-10,2016-07-06,2,2897.025,635,20.8607095926413,277.749420472441,5,"Top 20% (High CLV)"
26014,46,2,4713.33,5,5,5,555,4713.33,2014-10-16,2016-11-15,2,2356.665,761,25,188.5332,5,"Top 20% (High CLV)"
26015,60,2,4614.84,4,5,5,455,4614.84,2014-10-06,2016-11-01,2,2307.42,757,24.8685939553219,185.568995508587,5,"Top 20% (High CLV)"
26016,47,2,4683.3,5,5,5,555,4683.3,2014-10-19,2016-11-14,2,2341.65,757,24.8685939553219,188.321865257596,5,"Top 20% (High CLV)"
26017,328,1,89.46,1,4,3,143,89.46,2016-02-07,2016-02-07,1,89.46,0,0,89.46,3,"Middle"
26018,177,2,5869.04,3,5,5,355,5869.04,2014-10-25,2016-07-07,2,2934.52,621,20.4007884362681,287.686920450886,5,"Top 20% (High CLV)"
26039,53,1,27.28,5,4,1,541,27.28,2016-11-08,2016-11-08,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26041,165,2,5860.98,3,5,5,355,5860.98,2014-10-02,2016-07-19,2,2930.49,656,21.5505913272011,271.963767073171,5,"Top 20% (High CLV)"
26042,154,2,5759.06,3,5,5,355,5759.06,2014-10-12,2016-07-30,2,2879.53,657,21.5834428383706,266.827680974125,5,"Top 20% (High CLV)"
26043,60,1,191.27,4,4,3,443,191.27,2016-11-01,2016-11-01,1,191.27,0,0,191.27,3,"Middle"
26044,253,1,86.95,2,4,3,243,86.95,2016-04-22,2016-04-22,1,86.95,0,0,86.95,3,"Middle"
26045,91,1,27.28,4,4,1,441,27.28,2016-10-01,2016-10-01,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26046,86,1,93.48,4,4,3,443,93.48,2016-10-06,2016-10-06,1,93.48,0,0,93.48,3,"Middle"
26047,224,1,64.97,2,4,2,242,64.97,2016-05-21,2016-05-21,1,64.97,0,0,64.97,2,"Lower-Mid"
26048,158,1,191.27,3,4,3,343,191.27,2016-07-26,2016-07-26,1,191.27,0,0,191.27,3,"Middle"
26050,41,2,4624.83,5,5,5,555,4624.83,2014-10-04,2016-11-20,2,2312.415,778,25.5584756898817,180.950932133676,5,"Top 20% (High CLV)"
26052,225,1,24.99,2,4,1,241,24.99,2016-05-20,2016-05-20,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26053,286,1,27.28,1,4,1,141,27.28,2016-03-20,2016-03-20,1,27.28,0,0,27.28,1,"Bottom 20% (Low CLV)"
26054,273,1,24.99,1,4,1,141,24.99,2016-04-02,2016-04-02,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26055,175,2,5784.06,3,5,5,355,5784.06,2014-10-22,2016-07-09,2,2892.03,626,20.5650459921156,281.256847284345,5,"Top 20% (High CLV)"
26056,173,2,5838.05,3,5,5,355,5838.05,2014-11-07,2016-07-11,2,2919.025,612,20.1051248357424,290.376212418301,5,"Top 20% (High CLV)"
26057,160,2,5927.51,3,5,5,355,5927.51,2014-11-24,2016-07-24,2,2963.755,608,19.9737187910644,296.765467763158,5,"Top 20% (High CLV)"
26058,168,2,5838.05,3,5,5,355,5838.05,2014-11-24,2016-07-16,2,2919.025,600,19.7109067017083,296.183736666667,5,"Top 20% (High CLV)"
26059,230,1,118.96,2,4,3,243,118.96,2016-05-15,2016-05-15,1,118.96,0,0,118.96,3,"Middle"
26060,172,2,5794.05,3,5,5,355,5794.05,2014-11-23,2016-07-12,2,2897.025,597,19.6123521681997,295.428613065327,5,"Top 20% (High CLV)"
26061,174,2,5838.05,3,5,5,355,5838.05,2014-11-13,2016-07-10,2,2919.025,605,19.8751642575558,293.735937190083,5,"Top 20% (High CLV)"
26062,226,1,49.48,2,4,2,242,49.48,2016-05-19,2016-05-19,1,49.48,0,0,49.48,2,"Lower-Mid"
26063,60,1,29.98,4,4,1,441,29.98,2016-11-01,2016-11-01,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
26064,184,1,49.48,3,4,2,342,49.48,2016-06-30,2016-06-30,1,49.48,0,0,49.48,2,"Lower-Mid"
26065,73,1,49.48,4,4,2,442,49.48,2016-10-19,2016-10-19,1,49.48,0,0,49.48,2,"Lower-Mid"
26066,165,2,5832.02,3,5,5,355,5832.02,2014-11-25,2016-07-19,2,2916.01,602,19.7766097240473,294.894831893688,5,"Top 20% (High CLV)"
26067,40,1,64.97,5,4,2,542,64.97,2016-11-21,2016-11-21,1,64.97,0,0,64.97,2,"Lower-Mid"
26068,54,1,24.99,5,4,1,541,24.99,2016-11-07,2016-11-07,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26070,156,2,5768.05,3,5,5,355,5768.05,2014-11-23,2016-07-28,2,2884.025,613,20.137976346912,286.426495921697,5,"Top 20% (High CLV)"
26071,251,1,89.46,2,4,3,243,89.46,2016-04-24,2016-04-24,1,89.46,0,0,89.46,3,"Middle"
26072,21,1,24.99,5,4,1,541,24.99,2016-12-10,2016-12-10,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26075,174,2,5768.05,3,5,5,355,5768.05,2014-11-21,2016-07-10,2,2884.025,597,19.6123521681997,294.102917922948,5,"Top 20% (High CLV)"
26078,307,1,64.97,1,4,2,142,64.97,2016-02-28,2016-02-28,1,64.97,0,0,64.97,2,"Lower-Mid"
26079,169,1,64.97,3,4,2,342,64.97,2016-07-15,2016-07-15,1,64.97,0,0,64.97,2,"Lower-Mid"
26080,203,1,24.99,2,4,1,241,24.99,2016-06-11,2016-06-11,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26081,293,1,64.97,1,4,2,142,64.97,2016-03-13,2016-03-13,1,64.97,0,0,64.97,2,"Lower-Mid"
26082,136,2,5768.05,3,5,5,355,5768.05,2014-11-06,2016-08-17,2,2884.025,650,21.353482260184,270.122218461539,5,"Top 20% (High CLV)"
26083,125,2,5794.05,4,5,5,455,5794.05,2014-11-30,2016-08-28,2,2897.025,637,20.9264126149803,276.87736577708,5,"Top 20% (High CLV)"
26084,138,2,5768.05,3,5,5,355,5768.05,2014-11-30,2016-08-15,2,2884.025,624,20.4993429697766,281.377310897436,5,"Top 20% (High CLV)"
26086,69,1,149.98,4,4,3,443,149.98,2016-10-23,2016-10-23,1,149.98,0,0,149.98,3,"Middle"
26087,79,1,64.97,4,4,2,442,64.97,2016-10-13,2016-10-13,1,64.97,0,0,64.97,2,"Lower-Mid"
26088,106,1,49.48,4,4,2,442,49.48,2016-09-16,2016-09-16,1,49.48,0,0,49.48,2,"Lower-Mid"
26089,131,2,5798.04,3,5,5,355,5798.04,2014-11-13,2016-08-22,2,2899.02,648,21.2877792378449,272.364718518519,5,"Top 20% (High CLV)"
26090,129,2,5819.05,3,5,5,355,5819.05,2014-11-05,2016-08-24,2,2909.525,658,21.6162943495401,269.197389057751,5,"Top 20% (High CLV)"
26091,152,2,5828.03,3,5,5,355,5828.03,2014-11-14,2016-08-01,2,2914.015,626,20.5650459921156,283.394941214057,5,"Top 20% (High CLV)"
26092,14,1,64.97,5,4,2,542,64.97,2016-12-17,2016-12-17,1,64.97,0,0,64.97,2,"Lower-Mid"
26093,38,2,4657.81,5,5,5,555,4657.81,2014-11-24,2016-11-23,2,2328.905,730,23.9816031537451,194.224296438356,5,"Top 20% (High CLV)"
26094,56,2,4648.31,5,5,5,555,4648.31,2014-11-05,2016-11-05,2,2324.155,731,24.0144546649146,193.563004651163,5,"Top 20% (High CLV)"
26096,138,2,5843.54,3,5,5,355,5843.54,2014-12-24,2016-08-15,2,2921.77,600,19.7109067017083,296.462262666667,5,"Top 20% (High CLV)"
26097,130,2,5773.04,3,5,5,355,5773.04,2014-12-23,2016-08-23,2,2886.52,609,20.0065703022339,288.557204597701,5,"Top 20% (High CLV)"
26098,142,2,5793.05,3,5,5,355,5793.05,2014-12-30,2016-08-11,2,2896.525,590,19.3823915900131,298.882105084746,5,"Top 20% (High CLV)"
26101,175,1,24.99,3,4,1,341,24.99,2016-07-09,2016-07-09,1,24.99,0,0,24.99,1,"Bottom 20% (Low CLV)"
26102,273,1,147.28,1,4,3,143,147.28,2016-04-02,2016-04-02,1,147.28,0,0,147.28,3,"Middle"
26104,131,1,114.96,3,4,3,343,114.96,2016-08-22,2016-08-22,1,114.96,0,0,114.96,3,"Middle"
26105,200,1,40.22,2,4,2,242,40.22,2016-06-14,2016-06-14,1,40.22,0,0,40.22,2,"Lower-Mid"
26106,149,2,5768.05,3,5,5,355,5768.05,2014-12-21,2016-08-04,2,2884.025,592,19.4480946123522,296.58689527027,5,"Top 20% (High CLV)"
26107,132,2,5800.33,3,5,5,355,5800.33,2014-12-06,2016-08-21,2,2900.165,624,20.4993429697766,282.951995512821,5,"Top 20% (High CLV)"
26109,68,1,64.97,4,4,2,442,64.97,2016-10-24,2016-10-24,1,64.97,0,0,64.97,2,"Lower-Mid"
26110,143,2,5759.06,3,5,5,355,5759.06,2014-12-13,2016-08-10,2,2879.53,606,19.9080157687254,289.283475907591,5,"Top 20% (High CLV)"
26111,130,2,5794.05,3,5,5,355,5794.05,2014-12-20,2016-08-23,2,2897.025,612,20.1051248357424,288.187715686275,5,"Top 20% (High CLV)"
26112,140,2,5794.05,3,5,5,355,5794.05,2014-12-10,2016-08-13,2,2897.025,612,20.1051248357424,288.187715686275,5,"Top 20% (High CLV)"
26114,146,2,5853.03,3,5,5,355,5853.03,2014-12-14,2016-08-07,2,2926.515,602,19.7766097240473,295.957198006645,5,"Top 20% (High CLV)"
26116,126,2,5794.05,3,5,5,355,5794.05,2014-12-19,2016-08-27,2,2897.025,617,20.26938239159,285.852320907618,5,"Top 20% (High CLV)"
26117,221,1,32.27,2,4,1,241,32.27,2016-05-24,2016-05-24,1,32.27,0,0,32.27,1,"Bottom 20% (Low CLV)"
26118,194,1,35.23,3,4,1,341,35.23,2016-06-20,2016-06-20,1,35.23,0,0,35.23,1,"Bottom 20% (Low CLV)"
26119,14,1,64.97,5,4,2,542,64.97,2016-12-17,2016-12-17,1,64.97,0,0,64.97,2,"Lower-Mid"
26120,31,2,3335.2396,5,5,5,555,3335.2396,2015-01-27,2016-11-30,2,1667.6198,673,22.1090670170828,150.853927821694,5,"Top 20% (High CLV)"
26121,36,2,3300.2496,5,5,5,555,3300.2496,2015-01-17,2016-11-25,2,1650.1248,678,22.2733245729304,148.170498265487,5,"Top 20% (High CLV)"
26122,10,1,64.97,5,4,2,542,64.97,2016-12-21,2016-12-21,1,64.97,0,0,64.97,2,"Lower-Mid"
26123,321,1,64.97,1,4,2,142,64.97,2016-02-14,2016-02-14,1,64.97,0,0,64.97,2,"Lower-Mid"
26124,201,1,64.97,2,4,2,242,64.97,2016-06-13,2016-06-13,1,64.97,0,0,64.97,2,"Lower-Mid"
26125,209,1,29.98,2,4,1,241,29.98,2016-06-05,2016-06-05,1,29.98,0,0,29.98,1,"Bottom 20% (Low CLV)"
